"","taxon","Kingdom","Phylum","Class","Order","Family","Genus","Species","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Comparison","threshold","Enriched_Genus"
"3690","sp1079","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA,2.06203896290895,1.36003277263805,0.302590638095079,4.49462938179437,6.9691219900186e-06,2.70624945116402e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3691","sp1080","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula",NA,2.36289260545455,1.4304820221843,0.308155321613418,4.64208119040323,3.44917267752034e-06,1.38137658223463e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3692","sp1081","Bacteria","Acidobacteriota","Acidobacteriae","Bryobacterales","Bryobacteraceae","Bryobacter",NA,2.40282280100421,1.62065623083477,0.31883314032693,5.08308587110159,3.71351711736979e-07,1.75686277658021e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3693","sp1082","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,1.13056313878191,0.235925036013827,0.233921275717846,1.00856596002151,0.31318283930524,0.337114397489662,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3694","sp1083","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas","oryziterrae",2.23243088195658,1.49622230188627,0.31010551612846,4.82488128739531,1.40086681310476e-06,6.03890542700753e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3695","sp1084","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter",NA,2.43034138224074,1.63990896938078,0.322347786505555,5.08739019789275,3.63024437254832e-07,1.72082091644039e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3696","sp1085","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","37-13",NA,NA,1.91433646678297,0.591753906626253,0.281089688853261,2.10521385199287,0.0352726970170569,0.0626238739286007,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3697","sp1086","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ramlibacter",NA,1.21007936767081,0.374359306017728,0.248543360443857,1.50621326334844,0.132012435685735,0.18381702512182,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3698","sp1088","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","contaminans",1.39761703857935,-0.307619142431197,0.24349214863862,-1.26336370248944,0.206458502451818,0.255129727826152,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3699","sp1089","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",NA,1.55059279260074,0.851463015839502,0.274481046973874,3.10208309545157,0.00192164009451805,0.00486828863193665,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3700","sp1090","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix",NA,1.51067243025709,0.803171926615948,0.26908957712157,2.98477531239751,0.00283786693263568,0.00692211361357467,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3701","sp1091","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Arenimonas",NA,2.10137916609789,0.172555728594676,0.284121125363503,0.607331568090576,0.543630892528015,0.55953866673685,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3702","sp1096","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA,1.47702670751209,0.760787631969227,0.268412546787837,2.83439668180109,0.00459123013884459,0.0107453380395138,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3703","sp1097","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,1.35801237047177,0.600918880747188,0.268769735645388,2.2358130438467,0.0253640201518506,0.0469195708144371,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3704","sp1098","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,1.84592895241061,1.1665543242005,0.293167635107296,3.97913747802875,6.91657387765316e-05,0.000231219349876918,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3705","sp1099","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,1.59016407613095,0.897980140598684,0.280628667381481,3.19988741341949,0.00137481280522292,0.00357628154156059,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3706","sp1101","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella",NA,1.1816807144962,0.32643272745807,0.237143864351333,1.37651770308699,0.168661410309875,0.221611220666277,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3707","sp1102","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA,2.27788151423069,1.53047562492314,0.311625104566053,4.91127191775633,9.04875002675318e-07,3.95699393061801e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3708","sp1103","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA,1.44827405892106,0.724080221330559,0.259892378262164,2.78607716845066,0.00533501694649584,0.0122498449660789,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3709","sp1104","Bacteria","Firmicutes","Bacilli","Erysipelotrichales","Erysipelotrichaceae","Erysipelothrix",NA,1.21561160021555,0.383713969353128,0.240680070975901,1.59429057751752,0.110870967129456,0.160564413193785,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3710","sp1105","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA,NA,1.32959240530593,-0.951550171279967,0.241503776972544,-3.94010471889286,8.14460485561786e-05,0.000268938176661014,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3711","sp1106","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae",NA,NA,1.42031038672956,0.357987079286206,0.250585463411006,1.42860273861554,0.1531184465862,0.20520070119531,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3712","sp1107","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium",NA,1.66444306865547,0.981080461765329,0.282124497974701,3.47747348708904,0.000506163106453756,0.00143176906685695,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3713","sp1108","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Bauldia",NA,1.89715273077675,0.168886163638375,0.277667961790361,0.608230645514244,0.543034512054378,0.559161968924894,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3714","sp1109","Bacteria","Armatimonadota","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae",NA,NA,1.49370207079441,0.458867825235291,0.256492335249441,1.78901184235793,0.0736129083853118,0.114892944470194,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3715","sp1110","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","DSSD61",NA,1.9761546789643,0.542811911589147,0.287886455477545,1.88550694644085,0.0593614274956783,0.0970169592808156,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3716","sp1111","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Pseudoxanthomonas",NA,2.78830901674606,1.49503903390691,0.315977638197649,4.73147100672909,2.22898657775408e-06,9.21592917241763e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3717","sp1112","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Parasegetibacter",NA,1.13056313878191,0.235925036013827,0.233921275717846,1.00856596002152,0.313182839305239,0.337114397489662,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3718","sp1113","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","eucommiae",1.57385918419175,-1.42770281126606,0.236912173966056,-6.02629568318689,1.67760151023396e-09,1.06791393059976e-08,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3719","sp1115","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Cellvibrionaceae","Cellvibrio",NA,1.13624286941683,0.246266168098812,0.235198819275757,1.0470552907414,0.295074078134498,0.325422664106018,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3720","sp1117","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA,1.3294602709603,-0.951424648505689,0.228875949277778,-4.15694463095806,3.22532119587395e-05,0.000114442317871141,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3721","sp1118","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella",NA,1.29536909995604,-0.143900012629246,0.239056250883334,-0.601950428392995,0.547207135159522,0.562980804167936,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3722","sp1120","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas",NA,1.57877019864007,0.884778184836018,0.282256994975622,3.13465458991525,0.00172056571112172,0.0043955926114657,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3723","sp1121","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia",NA,2.07339842417879,-1.51150680428885,0.263042389156779,-5.74624800639244,9.12454469972052e-09,5.31061630365029e-08,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3724","sp1124","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae",NA,NA,1.5393670709865,-0.644601469923426,0.25173419573596,-2.56064325324931,0.010447857977521,0.0219921520480863,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3725","sp1126","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium",NA,1.32935371100415,0.55990246723862,0.249852760722204,2.24092968042543,0.0250306303343528,0.0464444494047967,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3726","sp1127","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudolabrys",NA,2.24947007386134,1.50916143803363,0.307338526206608,4.91042062529804,9.08812379837924e-07,3.96706411127094e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3727","sp1129","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Pseudorhodobacter",NA,1.53343560222383,0.830925193617214,0.275129839042014,3.02012023308866,0.00252674359066437,0.00627071782210898,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3728","sp1130","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Rheinheimera",NA,1.95412408084545,1.26661313659463,0.304872162353713,4.15457130233199,3.25897981775464e-05,0.000115299475476538,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3729","sp1131","Bacteria","Bdellovibrionota","Bdellovibrionia","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio",NA,1.86324839068672,1.18296763871495,0.294563092602616,4.01600766838381,5.91923303769602e-05,0.000200083267165574,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3730","sp1132","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,2.02796057909943,1.33118142914089,0.300437617343976,4.43080810222511,9.38806067639282e-06,3.58251938075556e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3731","sp1133","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Luteolibacter",NA,1.51634724428901,0.810157459465456,0.268395506944532,3.01852094578054,0.00254011841926775,0.00629068102404371,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3732","sp1134","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Microvirga","ossetica",2.73128352364045,1.83401479481843,0.323435262246323,5.67042313840743,1.42445264973375e-08,8.09636201616819e-08,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3733","sp1138","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,NA,1.81185090577078,-0.584886145884031,0.259894854984856,-2.25047219929811,0.02441898634631,0.0455533281033776,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3734","sp1139","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas","communis",1.13624286941683,0.246266168098812,0.235198819275757,1.0470552907414,0.295074078134498,0.325422664106018,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3735","sp1141","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",NA,1.88028758259148,1.19902592073263,0.294799154282914,4.06726377370114,4.7568389173728e-05,0.000163756709964025,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3736","sp1144","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes",NA,2.71492773955352,1.47239859184838,0.316675343798354,4.64955235916928,3.32656228677241e-06,1.3411240315609e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3737","sp1145","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","Candidatus Ovatusbacter",NA,1.22710380976655,0.402380052895331,0.230143499131908,1.74838765558485,0.0803969239922287,0.123339655201731,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3738","sp1146","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Cryomorphaceae","Vicingus",NA,1.74398683454812,0.627690291453424,0.270077236627031,2.32411401750324,0.0201193839593169,0.0385700986329084,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3739","sp1147","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Hydrogenophaga",NA,1.32367398036923,-0.938832975476799,0.235998237295337,-3.97813554133418,6.94577757480731e-05,0.000231876233480844,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3740","sp1148","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Cephaloticoccus",NA,2.68077659807335,1.18984819086777,0.304463751057075,3.90801265088769,9.30584346788202e-05,0.000303158148946975,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3741","sp1149","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA,NA,2.05067950163911,-1.78782653932999,0.26158772068483,-6.83452011680633,8.22799900599327e-12,7.00679073247216e-11,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3742","sp1150","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","Hirschia",NA,1.12478507608687,0.225492785174374,0.232826401876424,0.968501782259461,0.332793829338636,0.351475467278011,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3743","sp1151","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",NA,1.15896179195652,0.286906411884483,0.236030640242905,1.21554731872616,0.22415741285208,0.269595612095245,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3744","sp1152","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Gordonia","terrae",2.2435248466641,1.5047156746922,0.303065280832213,4.96498863400083,6.8705093565565e-07,3.07651775062041e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3745","sp1153","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA,NA,1.55086320576606,0.504990085264694,0.264980836735592,1.9057607768391,0.0566812499620423,0.0934547511262749,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3746","sp1154","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas",NA,1.85697866769108,1.17720266501862,0.296115408858217,3.97548600918053,7.02356731538011e-05,0.000234151069703675,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3747","sp1156","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA,2.65858970030199,1.13437144685911,0.308406353780912,3.67817145448617,0.000234912034210487,0.00071000187674826,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3748","sp1157","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae",NA,NA,1.97165344854853,1.28207389986463,0.300755402267573,4.26284578829943,2.01839817074088e-05,7.39977697943824e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3749","sp1158","Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella",NA,1.88586406456328,0.655497823053708,0.271798388967889,2.41170606471531,0.0158780764801103,0.0318743520407177,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3750","sp1159","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Roseomonas","lacus",1.51705335304605,-0.395587070594767,0.247567400957393,-1.59789644785603,0.110066024762444,0.159862502751916,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3751","sp1162","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA,1.48270643814701,0.767979724305987,0.273131164404418,2.81176161636707,0.00492710042678587,0.0114650745309773,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3752","sp1163","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA,1.91436596640101,1.2306166927884,0.293817351273737,4.18837310816912,2.8096133236399e-05,0.000100574211452419,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3753","sp1164","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA,1.63563633743136,0.949530310309006,0.281272180522196,3.37584153735416,0.00073590290796807,0.00201584239011118,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3754","sp1165","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",NA,1.24969523779777,0.438848747818926,0.242442073575746,1.81011794424294,0.0702774988243389,0.110325672475207,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3755","sp1166","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum",NA,1.9650803806688,1.27650103457217,0.293666360509676,4.34677309432624,1.38155008924122e-05,5.17441676942661e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3756","sp1168","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Ornithinibacter",NA,1.72656644739285,1.0474021944454,0.285358047690312,3.67048416164559,0.000242091471232173,0.000728074350285606,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3757","sp1169","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas",NA,1.77795316813218,1.09981867656566,0.290709117770249,3.7832273201519,0.000154807907512114,0.000482309103378562,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3758","sp1170","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA,1.21007936767081,0.374359306017729,0.248543360443857,1.50621326334844,0.132012435685734,0.18381702512182,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3759","sp1171","Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","Ilumatobacter",NA,1.18180006164709,0.326469187889043,0.241813934583695,1.35008426396555,0.176988955341801,0.229125009895218,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3760","sp1175","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Afipia",NA,1.47702670751209,0.760787279638426,0.268994570593035,2.8282625852305,0.00468014008254199,0.0109218269041629,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3761","sp1177","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus",NA,2.02723783845755,1.33073780859927,0.305779540151862,4.35195176216949,1.34930953149463e-05,5.0614748577086e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3762","sp1178","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea",NA,1.32907838123581,0.559778184543523,0.250008344255583,2.23903800575257,0.0251534433773917,0.0466366746195031,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3763","sp1179","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,2.1072948936771,1.39751985070056,0.302561199356113,4.61896586103788,3.85657295984557e-06,1.53441025795823e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3764","sp1180","Bacteria","Proteobacteria","Alphaproteobacteria","Holosporales","Holosporaceae",NA,NA,2.13001381621678,0.952645229866023,0.286424047581206,3.32599597663298,0.000881032003322711,0.00238114106020515,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3765","sp1181","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA,NA,2.08482608382057,1.29445339372589,0.298074114518377,4.3427232714167,1.40727348958277e-05,5.26263907429488e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3766","sp1182","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides","ganghwensis",1.9145961359063,0.755411572772019,0.288495197182625,2.61845458832309,0.00883290474417673,0.0189376853481598,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3767","sp1183","Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Simkaniaceae",NA,NA,1.88012041808928,1.0020070719604,0.285038021735612,3.5153453067739,0.000439182537799782,0.00125399531675303,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3768","sp1184","Bacteria","Acidobacteriota","Holophagae","Holophagales","Holophagaceae","Geothrix",NA,1.36323051409043,0.608718914008976,0.249305560161776,2.44165799436633,0.0146199895101752,0.0295443085272234,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3769","sp1187","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA,NA,2.17563357560737,1.45223798383029,0.310086205935977,4.68333629819744,2.82242876990235e-06,1.15126632345428e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3770","sp1189","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales Incertae Sedis","Nordella",NA,1.31806671050449,0.543257275070847,0.249451704607766,2.17780542299783,0.0294205259957991,0.0534858551249471,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3771","sp1190","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA,NA,1.40886993989304,0.67153000589644,0.264835630671871,2.53564825923465,0.0112239406692903,0.023442341543112,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3772","sp1192","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02",NA,2.56693024724718,1.73122229223518,0.316220061597472,5.47473896339606,4.38157009019958e-08,2.31679098233429e-07,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3773","sp1193","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA,NA,2.0386071329334,1.34043417478543,0.30232550553651,4.43374492141073,9.26101896696717e-06,3.54448113260525e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3774","sp1195","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Pedomicrobium",NA,2.54436373940068,1.71651105618716,0.307435076997284,5.58332859396627,2.35958322778282e-08,1.30152465768839e-07,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3775","sp1198","Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Microbacteriaceae","Galbitalea",NA,1.19871990640096,0.355378666350306,0.245563888187944,1.44719432882703,0.147842504465805,0.199437861016629,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3776","sp1200","Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA,NA,1.20423247253368,0.364855969608013,0.238564747921411,1.52937922633987,0.126170459271495,0.177928939382381,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3777","sp1201","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA,1.95999561940145,-0.321190964070704,0.276054762917005,-1.16350451872939,0.244624865826046,0.286311450610198,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3778","sp1202","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12",NA,1.44836747437817,0.724129979769347,0.260042134220174,2.78466403892931,0.00535832098221259,0.0122801180583852,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3779","sp1203","Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101 soil group",NA,NA,1.86892812132164,1.18834189424695,0.291474156596659,4.07700603073146,4.56193100133856e-05,0.000157493691895429,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3780","sp1204","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter","terreus",2.05698580481622,-2.02432876708169,0.260902369107277,-7.75895126597847,8.5634546098431e-15,1.07131465660254e-13,"Terephthalate Enriched","Enriched","Adhaeribacter"
"3781","sp1205","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae",NA,NA,1.16454319053132,0.296870483838683,0.234106913118214,1.26809789546358,0.204762993002792,0.253680338957517,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3782","sp1208","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","GOUTA6",NA,1.99956192592482,1.30668962162009,0.299176266520806,4.36762460076097,1.2560514140157e-05,4.7335974872921e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3783","sp1210","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","neptuniae",1.26131202813774,0.456864507405877,0.247017504910713,1.8495228003012,0.0643823586297804,0.102685563831969,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3784","sp1211","Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella",NA,2.33443986964688,1.57204206301929,0.308160979778525,5.10136638372942,3.37210047798525e-07,1.60787580747941e-06,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3785","sp1217","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Lysinibacillus","varians",1.51116446799661,-0.26816566431256,0.244220514709484,-1.0980472489445,0.272183857937189,0.310704548033448,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3786","sp1218","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,1.19871990640096,0.355378666350305,0.245563888187944,1.44719432882702,0.147842504465807,0.199437861016629,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3787","sp1222","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus","saxobsidens",2.06203896290895,1.36003279721699,0.302536753313039,4.49543000089561,6.94294963292123e-06,2.70258919736951e-05,"Terephthalate Enriched","Not_Enriched","Not Enriched"
"3788","sp1223","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium",NA,1.47136402647016,0.631144649825692,0.266845061634792,2.36521015588247,0.0180198422340337,0.035355017867421,"Terephthalate Enriched","Not_Enriched","Not Enriched"
