"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus"
"sp1942",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"sp1944",0.0446631048240037,0.0743699675968732,2.91604704412247,0.0255036926605049,0.979653203129424,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Parapedobacter"
"sp1945",0.0496167884412584,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"sp1946",0.0768288036091158,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"sp1948",0.0065741179015662,0.383695092709703,2.91618651962324,0.131574263212517,0.895321043495253,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"sp1949",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"sp1950",0.0241704628228484,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"sp1951",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Moraxellaceae",NA
"sp1952",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","AKYH767",NA
"sp1953",0.0385956724030385,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter"
"sp1954",0.0314147769661676,0.439170940949396,2.91618023749349,0.150598010130839,0.880292831175247,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium"
"sp1957",0.012353933161111,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Hyphomicrobium"
"sp1959",0.0623081542635373,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Defluviicoccales","Defluviicoccaceae","Defluviicoccus"
"sp1960",0.0519055419037009,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"sp1962",0,NA,NA,NA,NA,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Leptolinea"
"sp1963",0.0128813899975599,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium"
"sp1964",0.0243191812062931,0.333697504397281,2.91617434377072,0.114429888291863,0.908897022170542,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea"
"sp1965",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Nitrospirota","Nitrospiria","Nitrospirales","Nitrospiraceae","Nitrospira"
"sp1966",0.0256708429080594,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Ferrovibrionales","Ferrovibrionaceae","Ferrovibrio"
"sp1968",0.0128325315177439,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp1970",0.0643671727564084,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"sp1971",0.015273448228145,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rubrivivax"
"sp1973",0.0125064258303195,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Myxococcota","Polyangia","Polyangiales","Sandaracinaceae","Sandaracinus"
"sp1975",0.0208958879014613,0.33369750031243,2.91617434376936,0.11442988689116,0.908897023280849,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Thermomonas"
"sp1977",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae","Clostridium_sensu_stricto_1"
"sp1978",0.0719649972920893,0.0743699658435442,2.91604704412131,0.0255036920592459,0.979653203609003,NA,"Bacteria","Firmicutes","Clostridia","Peptostreptococcales-Tissierellales","Peptostreptococcales-Tissierellales_fa","Alkaliphilus"
"sp1979",0.0147972400184462,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"sp1980",0.0124234692963247,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Planctomycetota","Phycisphaerae","Tepidisphaerales","WD2101_soil_group",NA
"sp1982",0.103580680129123,0.826358560731749,2.91610213779567,0.28337778365898,0.776887256779638,NA,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae",NA
"sp1983",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp1984",0.0162710664762643,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"sp1985",0,NA,NA,NA,NA,NA,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Gimesiaceae",NA
"sp1987",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp1988",0.0174725945966296,0.333697505146185,2.91617434377097,0.114429888548664,0.908897021966982,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA
"sp1989",0.0121595906031466,0.383695091685544,2.91618651962317,0.131574262861322,0.895321043773051,NA,"Bacteria","Planctomycetota","Planctomycetes","Planctomycetales","Rubinisphaeraceae","Planctomicrobium"
"sp1990",0,NA,NA,NA,NA,NA,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group"
"sp1992",0.0763672411407251,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp1993",0.0609100059917554,0.180009632624025,2.91611104857573,0.0617293476227333,0.950778368505861,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter"
"sp1994",0,NA,NA,NA,NA,NA,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Corynebacteriaceae","Corynebacterium"
"sp1995",0.0372597661474261,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas"
"sp1996",0.00600229616737612,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp1997",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes"
"sp1998",0.0326910634367091,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Paenisporosarcina"
"sp2000",0.0124234692963247,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae","CL500-29_marine_group"
"sp2001",0,NA,NA,NA,NA,NA,"Bacteria","Cyanobacteria","Cyanobacteriia","Cyanobacteriales","Nostocaceae","Tolypothrix"
"sp2002",0.0887834401106772,0.768698738034659,2.91612614640091,0.263602704218879,0.792086074546807,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","MND1"
"sp2003",0.0147972400184462,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae","Anaerolinea"
"sp2004",0.0124234692963247,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA
"sp2005",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Methylobacter"
"sp2006",0.0430197401627673,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp2008",0,NA,NA,NA,NA,NA,"Bacteria","Bdellovibrionota","Oligoflexia","Oligoflexales","Oligoflexales_fa","Oligoflexus"
"sp2011",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Acidiferrobacterales","Acidiferrobacteraceae","Sulfurifustis"
"sp2012",0,NA,NA,NA,NA,NA,"Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Nocardiaceae","Rhodococcus"
"sp2014",0.0124616308527075,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter"
"sp2015",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"sp2016",0.0287407786749814,0.282954950084472,2.91615652375355,0.0970300969031199,0.922702493338871,NA,"Bacteria","Chloroflexi","Chloroflexia","Thermomicrobiales","JG30-KF-CM45",NA
"sp2017",0.0295944800368924,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae",NA
"sp2019",0.0141014508541886,0.383695091431199,2.91618651962316,0.131574262774105,0.895321043842041,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA
"sp2022",0.0124616308527075,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pirellula"
"sp2023",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae","Candidatus_Protochlamydia"
"sp2024",0.0243191812062931,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp2026",0,NA,NA,NA,NA,NA,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae",NA
"sp2028",0.0121969415951541,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"sp2029",0.00813553323813216,0.488068270091365,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae",NA
"sp2031",0.012353933161111,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"sp2033",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae",NA
"sp2034",0.0376068984115443,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter"
"sp2037",0.0121595906031466,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae",NA
"sp2039",0,NA,NA,NA,NA,NA,"Bacteria","Cyanobacteria","Cyanobacteriia","Synechococcales","Cyanobiaceae","Cyanobium_PCC-6307"
"sp2040",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp2041",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp2042",0,NA,NA,NA,NA,NA,"Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"sp2043",0.0273401343368308,0.282954951012392,2.91615652375397,0.0970300972213055,0.922702493086188,NA,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia"
"sp2045",0.0559382034026679,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Aurantisolimonas"
"sp2047",0.0121595906031466,0.383695091685544,2.91618651962317,0.131574262861322,0.895321043773051,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"sp2052",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae","BSV13"
"sp2053",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Opitutus"
"sp2055",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"sp2056",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium"
"sp2057",0.0128652241343462,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp2059",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Terrimonas"
"sp2060",0.0257304482686923,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia-Caballeronia-Paraburkholderia"
"sp2061",0.049852695758923,0.655133350966,2.91616008415449,0.224656168406457,0.822246765495764,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Cytophagaceae","Cytophaga"
"sp2064",0.0197223537046986,0.282954973548275,2.91615652376428,0.0970301049489025,0.922702486949414,NA,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"sp2065",0.0243191812062931,0.333697504397281,2.91617434377072,0.114429888291863,0.908897022170542,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp2066",0.0737149459841174,0.711679967744799,2.91614502898566,0.244048207709459,0.807193484078281,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","A21b",NA
"sp2067",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Prolixibacteraceae",NA
"sp2068",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylomonadaceae","Crenothrix"
"sp2071",0.0249680566830269,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Salinisphaerales","Solimonadaceae","Fontimonas"
"sp2072",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Microscillaceae","OLB12"
"sp2073",0,NA,NA,NA,NA,NA,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae","Luteitalea"
"sp2075",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Chitinophaga"
"sp2076",0.0124151412238626,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02"
"sp2077",0.00880079104075716,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","Parvibaculaceae","Parvibaculum"
"sp2078",0.0636143738738419,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Acidobacteriota","Blastocatellia","Blastocatellales","Blastocatellaceae","Stenotrophobacter"
"sp2080",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum"
"sp2081",0.0276624641527924,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Firmicutes","Clostridia","Clostridiales","Caloramatoraceae","Fonticella"
"sp2082",0,NA,NA,NA,NA,NA,"Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA
"sp2084",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp2085",0,NA,NA,NA,NA,NA,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Blastopirellula"
"sp2088",0.0249232617054149,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"sp2089",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17",NA
"sp2091",0,NA,NA,NA,NA,NA,"Bacteria","Desulfobacterota","Syntrophobacteria","Syntrophobacterales","Syntrophobacteraceae",NA
"sp2092",0.0247690743849736,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Methylomirabilota","Methylomirabilia","Methylomirabilales","Methylomirabilaceae","Sh765B-TzT-35"
"sp2093",0.015273448228145,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"sp2094",0.0295944800368924,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Actinobacteriota","Acidimicrobiia","Microtrichales","Ilumatobacteraceae",NA
"sp2095",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","env.OPS_17",NA
"sp2096",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"sp2097",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Kryptonia","Kryptoniales","BSV26",NA
"sp2098",0.0137249791867618,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Latescibacterota","Latescibacteria","Latescibacterales","Latescibacteraceae",NA
"sp2099",0.0128594812552943,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"sp2101",0.0124616308527075,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA
"sp2103",0.0241507819038704,0.282954962447827,2.9161565237592,0.097030101142538,0.92270248997219,NA,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Myxococcaceae","Pyxidicoccus"
"sp2104",0.0241704628228484,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Actinobacteriota","Actinobacteria","Micrococcales","Intrasporangiaceae","Janibacter"
"sp2108",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"sp2110",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Chlamydiae","Chlamydiales","Parachlamydiaceae",NA
"sp2111",0.0121595906031466,0.383695091685544,2.91618651962317,0.131574262861322,0.895321043773051,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae",NA
"sp2112",0.0173039540755059,0.333697501417988,2.91617434376973,0.114429887270258,0.908897022980346,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Oricola"
"sp2113",0.0042657732225913,0.38369509338796,2.91618651962328,0.131574263445099,0.895321043311279,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp2114",0.0329753773364162,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"sp2115",0.0261857559600091,0.389173354865822,2.91616806155314,0.133453678475084,0.893834595728479,NA,"Bacteria","Bacteroidota","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae",NA
"sp2117",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae",NA
"sp2118",0.0358042752726809,0.180009627289873,2.91611104857346,0.061729345793581,0.950778369962535,NA,"Bacteria","Sumerlaeota","Sumerlaeia","Sumerlaeales","Sumerlaeaceae","Sumerlaea"
"sp2119",0.0488626978290352,0.231483194531538,2.91613339246912,0.0793801803200569,0.936730232702535,NA,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"sp2121",0.0122783855119809,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","Sva0081_sediment_group"
"sp2122",0.00916327171654747,0.383695092163788,2.9161865196232,0.131574263025317,0.89532104364333,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Cohnella"
"sp2123",0.0106559958553406,0.383695091909983,2.91618651962319,0.131574262938285,0.895321043712173,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus"
"sp2124",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"sp2125",0.0137249791867618,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Kaistiaceae","Kaistia"
"sp2127",0.0128652241343462,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp2129",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"sp2131",0.0396441786110956,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Amaricoccus"
"sp2132",0.0371551575885509,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"sp2133",0,NA,NA,NA,NA,NA,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b",NA
"sp2134",0.0307350624581706,0.180009267148248,2.91611104841905,0.0617292222961945,0.950778468311635,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas"
"sp2136",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA
"sp2137",0.0395926294344382,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","DEV008"
"sp2139",0.0382267888267887,0.599021276274647,2.91617160807928,0.205413589040869,0.83724900412653,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Reyranellales","Reyranellaceae","Reyranella"
"sp2140",0.0124963405580963,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Myxococcota","Myxococcia","Myxococcales","Anaeromyxobacteraceae","Anaeromyxobacter"
"sp2141",0,NA,NA,NA,NA,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"sp2143",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Diplorickettsiales","Diplorickettsiaceae","Aquicella"
"sp2144",0.0137249791867618,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"sp2145",0.0609100059917554,0.500126358621156,2.91615618457359,0.171501911065949,0.863829127892005,NA,"Bacteria","Desulfobacterota","Desulfobacteria","Desulfobacterales","Desulfosarcinaceae","SEEP-SRB1"
"sp2146",0.0373263437795147,0.282954957190317,2.9161565237568,0.0970300993397275,0.922702491403869,NA,"Bacteria","Actinobacteriota","Thermoleophilia","Solirubrobacterales","67-14",NA
"sp2147",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Novosphingobium"
"sp2148",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae",NA
"sp2149",0,NA,NA,NA,NA,NA,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage"
"sp2151",0.0256650630354877,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"sp2152",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"sp2153",0.0258980664414033,0.543544560939148,2.91617743469504,0.186389399517451,0.852139404732242,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae",NA
"sp2154",0.0124616308527075,0.488068270091364,2.91618348487451,0.167365418747774,0.867082533197306,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas"
"sp2155",0,NA,NA,NA,NA,NA,"Bacteria","Planctomycetota","Planctomycetes","Isosphaerales","Isosphaeraceae",NA
"sp2156",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","NS9_marine_group",NA
"sp2157",0,NA,NA,NA,NA,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","TRA3-20",NA
"sp2158",0,NA,NA,NA,NA,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","37-13",NA
