"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Kingdom","Phylum","Class","Order","Family","Genus","threshold","Comparison","Enriched_Genus","Where_Enriched","Genera"
"541",0.161135100873757,-0.782498445865871,2.25192349345436,-0.347480031244556,0.728230717794652,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"542",0.0515716477400756,-0.577138398086905,2.9142495396302,-0.19804014386501,0.843013655426999,NA,"Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"543",0.00834978031692262,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,"Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"544",0.100234215223832,-0.692359273463685,2.65570611085267,-0.260706284718149,0.794319019121622,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"545",0.0237782636922257,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Emticicia","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"546",0.164158240662567,-0.984370684342475,2.5758581075904,-0.382152526741199,0.702348232389461,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Nitrosomonadaceae","Nitrosomonas","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"547",0.255596712252493,-1.7452843221342,2.34152100023694,-0.745363514552118,0.456051994162341,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"548",0.0622510970132753,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"549",0.012556316732182,-0.404210001510991,2.91434430436395,-0.138696721902668,0.889689808605866,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"550",0.0737342337505674,-0.750019546553552,2.70686536674645,-0.277080476837696,0.781718312383783,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavihumibacter","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"551",0.0481384468954565,0.230042614143548,2.91409146503788,0.0789414529034204,0.937079191453571,NA,"Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"552",0.111754606621207,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"553",0.258585233735101,1.19993646041623,2.37263794773351,0.505739386644507,0.613039614593883,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"554",0.0075853993635277,-0.456093902286319,2.91431470262019,-0.156501252893607,0.87563793174583,NA,"Bacteria","Firmicutes","Bacilli","Brevibacillales","Brevibacillaceae","Brevibacillus","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"555",0.189955409773849,-1.05776720253133,2.55343956664737,-0.414251904116988,0.678689633112044,NA,"Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4_lineage","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"556",0.0542671035830762,-0.692435908784672,2.9141922350862,-0.237608178502401,0.812185006638771,NA,"Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","Longivirga","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"557",0.271005054797052,1.3851070016594,2.37190763847307,0.58396329570028,0.559245006655376,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Shinella","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"558",0.175477406419962,0.163698685050371,2.39950144747179,0.0682219571998387,0.945608948371378,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae",NA,"Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"559",0.0526550111592542,-0.577138398086905,2.9142495396302,-0.19804014386501,0.843013655426999,NA,"Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Edaphobaculum","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"560",0.0756637662607122,-0.634786021213515,2.91422032938726,-0.217823619858895,0.827566540426554,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"561",0.0145031090469382,-0.247618240264778,2.91435148269984,-0.0849651257697254,0.932289116023065,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Nitrobacter","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"562",0.0626966300491558,-0.519493126448328,2.91427990886719,-0.178257800449326,0.858520518333854,NA,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Hyphomonadaceae","SWB02","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
"563",0.0625788848636581,-0.750087976786336,2.91416521518477,-0.257393771937799,0.79687481024172,NA,"Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Ferribacterium","Not_Enriched","Terephthalamide vs. Terephthalate","Not Enriched","Not_Enriched","Not Enriched"
